timestamp_utc,agent_name,mean_score,std_score,runs,max_steps,scaling_factor,arena_size,wall_obstacles
2026-02-11T10:26:20.778346+00:00,agent_template,-13931.000000,8342.381594,3,200,5,500,1
2026-02-11T10:30:09.707166+00:00,agent_template,-16100.666667,10503.018656,3,200,5,500,1,3,3
2026-03-22T05:03:02.047336+00:00,agent,229.900000,1506.326090,10,1000,5,500,0,0,2
2026-03-22T07:50:47.185406+00:00,agent,539.900000,1539.913728,10,1000,5,500,0,0,2
2026-03-22T09:01:18.728346+00:00,agent,537.200000,1537.206935,10,1000,5,500,0,0,2
2026-03-22T18:16:10.102813+00:00,agent,-111868.200000,93154.525058,10,1000,5,500,0,0,2
2026-03-22T18:18:23.567924+00:00,agent,-136026.600000,90449.599691,10,1000,5,500,1,0,2
